id,Team Name,Submitted At,pearson_r,spearman_r,lineRegressSlope,r2_score,r2_pearson,MAE,realative_MAE,normalized_MAE,RMSE,relative_RMSE,normalized_RMSE,mean_pearson_r,mean_spearman_r,mean_lineRegressSlope,mean_r2_score,mean_r2_pearson,mean_MAE,mean_realative_MAE,mean_normalized_MAE,mean_RMSE,mean_relative_RMSE,mean_normalized_RMSE
244990,agAdaptAR,2023-01-16 05:16:31.805822+00:00,0.245194,0.240986,0.080202,-0.074475,0.06012,2.614481,0.258958,0.14599,3.177177,0.314692,0.177411,0.1825819999999999,0.114021,0.04031543,-1.767721,0.043276,2.61435,0.281804,0.218679,3.011698,0.325626,0.252854
244102,G2P,2023-01-10 19:52:17.380671+00:00,0.3245089999999999,0.2977759999999999,0.148203,-0.116028,0.105306,2.617761,0.2592829999999999,0.146173,3.238029,0.3207189999999999,0.180809,-0.063876,-0.068701,-0.004360871,-1.905909,0.008024,2.610422,0.2684199999999999,0.218756,3.016305,0.313068,0.253363
244588,AIBreeding,2023-01-13 06:50:54.301550+00:00,0.04467,-0.001944,0.016913,-0.109546,0.001995,2.590671,0.2565999999999999,0.144661,3.228612,0.319786,0.180283,0.185971,0.111046,0.0438052,-2.188153,0.050821,2.630697,0.307827,0.2340009999999999,3.025917,0.3503939999999999,0.2675449999999999
244816,G2P,2023-01-15 02:59:00.330936+00:00,0.5174579999999999,0.4165949999999999,0.4295459999999999,-0.048047,0.2677629999999999,2.579302,0.2554739999999999,0.1440259999999999,3.13786,0.3107969999999999,0.175215,-0.000662,-0.105267,0.0006006311,-2.135921,0.004808,2.640631,0.2961759999999999,0.232053,3.027819,0.337656,0.2644779999999999
244953,Kernel of Truth,2023-01-16 02:12:44.488335+00:00,-0.067598,-0.021395,-0.013741,-0.088104,0.00457,2.566302,0.254186,0.1433,3.197263,0.3166809999999999,0.178532,0.130441,0.124442,0.02578605,-2.294052,0.022174,2.639502,0.317836,0.2406939999999999,3.03455,0.3595439999999999,0.273646
244937,AllModelsAreWrong,2023-01-15 23:32:01.181307+00:00,0.2631749999999999,0.2611879999999999,0.03068,-0.089699,0.069261,2.655475,0.2630179999999999,0.1482789999999999,3.199606,0.316913,0.1786629999999999,0.208407,0.187912,0.01803366,-1.791206,0.049793,2.651632,0.288684,0.224035,3.037759,0.3307669999999999,0.2569779999999999
243568,EnBiSys,2023-01-06 20:10:49.633185+00:00,0.206712,0.234627,0.084751,-0.2454679999999999,0.04273,2.579979,0.255541,0.144064,3.420657,0.338808,0.191006,0.21819,0.079899,0.04342724,-2.599927,0.054942,2.627562,0.33961,0.2448539999999999,3.061268,0.384099,0.2801739999999999
243683,cropmodel,2023-01-08 03:26:03.078480+00:00,0.08318,0.087383,0.032104,-0.133523,0.006919,2.617941,0.259301,0.146183,3.26331,0.3232229999999999,0.1822199999999999,-0.008704,-0.015102,-0.0003662648,-2.205053,0.004343,2.66052,0.297957,0.23343,3.061394,0.341052,0.26698
244634,Genetwister,2023-01-13 13:26:43.853992+00:00,0.180101,0.178754,0.080522,-0.1657329999999999,0.032436,2.713859,0.268801,0.151539,3.30935,0.3277829999999999,0.184791,0.0875,0.021989,0.003057235,-2.444865,0.012261,2.700662,0.2996269999999999,0.2339529999999999,3.083134,0.34093,0.266143
244944,Kernel of Truth,2023-01-16 01:03:44.635859+00:00,0.4981249999999999,0.517916,0.100671,-0.1590429999999999,0.2481289999999999,2.759533,0.2733249999999999,0.15409,3.299841,0.3268409999999999,0.18426,0.097863,0.102996,0.006813318,-1.902448,0.012139,2.718886,0.280451,0.224826,3.105018,0.3230819999999999,0.2578309999999999
244674,G2P,2023-01-13 21:50:15.761536+00:00,0.296762,0.294078,0.1783609999999999,-0.147677,0.088068,2.738089,0.271201,0.152892,3.28362,0.325235,0.1833539999999999,0.093104,0.01417,0.01517559,-2.210355,0.017976,2.717794,0.298953,0.235022,3.113528,0.3418019999999999,0.26845
244597,Genetwister,2023-01-13 08:41:55.457573+00:00,0.201279,0.182043,0.097237,-0.2324779999999999,0.040513,2.774884,0.274845,0.154947,3.402771,0.337036,0.190008,0.030042,-0.006968,0.001204336,-2.566793,0.00458,2.756084,0.2970829999999999,0.235738,3.137612,0.3384159999999999,0.2678619999999999
244598,Genetwister,2023-01-13 08:42:20.343496+00:00,0.201279,0.182043,0.097237,-0.2324779999999999,0.040513,2.774884,0.274845,0.154947,3.402771,0.337036,0.190008,0.030042,-0.006968,0.001204336,-2.566793,0.00458,2.756084,0.2970829999999999,0.235738,3.137612,0.3384159999999999,0.2678619999999999
244931,EnBiSys,2023-01-15 21:43:32.933750+00:00,0.01609,0.02174,0.008396,-0.2604739999999999,0.000259,2.668679,0.264326,0.149017,3.441202,0.340843,0.1921539999999999,0.1393379999999999,0.056614,0.02915899,-2.541347,0.025789,2.724138,0.3303209999999999,0.2435279999999999,3.13763,0.37351,0.2775679999999999
244915,MPB_Group,2023-01-15 19:12:39.810932+00:00,0.2892779999999999,0.262718,0.201608,-0.2122749999999999,0.083682,2.729965,0.270396,0.1524389999999999,3.374766,0.334262,0.188444,0.268718,0.1892909999999999,0.09329795,-2.210523,0.090962,2.731466,0.291906,0.2318939999999999,3.141331,0.337641,0.266824
244934,gartybois,2023-01-15 22:09:49.309281+00:00,0.4257199999999999,0.4302309999999999,0.097873,-0.215169,0.181237,2.832481,0.28055,0.158163,3.378792,0.3346609999999999,0.188669,0.2049479999999999,0.1527419999999999,0.03006497,-2.018297,0.048103,2.789438,0.2859189999999999,0.229165,3.173716,0.3284489999999999,0.262048
244987,agAdaptAR,2023-01-16 05:08:31.753010+00:00,0.217364,0.2204589999999999,0.038205,-0.263181,0.047247,2.886526,0.285903,0.1611809999999999,3.444895,0.341208,0.19236,0.1643979999999999,0.089348,0.03423675,-2.128885,0.034451,2.833985,0.295331,0.2333369999999999,3.219871,0.3379889999999999,0.266457
244938,G2P,2023-01-15 23:41:23.142973+00:00,0.232466,0.275251,0.121688,-0.220226,0.054041,2.817346,0.2790509999999999,0.157318,3.385816,0.335357,0.189061,0.054442,-0.024505,0.007103732,-2.542155,0.005983,2.826903,0.3034049999999999,0.243849,3.222472,0.3469579999999999,0.2775139999999999
244654,ML_APT,2023-01-13 17:12:45.291802+00:00,-0.007483,-0.08413,-0.003753,-0.2642479999999999,5.6e-05,2.792924,0.2766319999999999,0.155954,3.44635,0.341353,0.192441,0.051518,0.040373,0.002351819,-2.609107,0.005577,2.832925,0.3230219999999999,0.253697,3.231161,0.366004,0.287414
244650,ML_APT,2023-01-13 16:45:43.430939+00:00,-0.00519,-0.073081,-0.002611,-0.274488,2.7e-05,2.806727,0.277999,0.156725,3.460279,0.3427319999999999,0.193219,0.076283,0.073842,0.005803574,-2.566521,0.009895,2.838263,0.320274,0.2521419999999999,3.232487,0.362953,0.2855869999999999
243149,DeepCropVision,2023-01-04 10:33:08.470318+00:00,0.223915,0.202304,0.1846589999999999,-0.3807769999999999,0.050138,2.785176,0.275865,0.1555219999999999,3.601678,0.356737,0.2011139999999999,0.281015,0.2173809999999999,0.1000946,-2.841206,0.090268,2.845194,0.301095,0.242504,3.238796,0.3439999999999999,0.275723
244919,gartybois,2023-01-15 20:18:14.045202+00:00,0.354764,0.36818,0.065336,-0.26626,0.125858,2.895132,0.286756,0.161662,3.44909,0.3416239999999999,0.1925939999999999,0.052959,-0.004251,0.007116776,-2.134253,0.005107,2.850344,0.292864,0.233626,3.239307,0.3357919999999999,0.266873
244868,gartybois,2023-01-15 11:09:19.414503+00:00,0.339258,0.3786849999999999,0.067747,-0.2884829999999999,0.115096,2.920804,0.289298,0.1630949999999999,3.479224,0.344609,0.194277,0.061065,-0.001772,0.008399557,-2.19502,0.005643,2.871817,0.293416,0.235188,3.261022,0.3364989999999999,0.268527
244969,Niche Squad,2023-01-16 03:31:06.397012+00:00,0.093731,-0.014507,0.044929,-0.2619369999999999,0.008785,2.828676,0.280173,0.157951,3.443197,0.34104,0.1922649999999999,0.094547,0.069505,0.02077637,-2.543135,0.017914,2.874711,0.320324,0.24951,3.268481,0.3631989999999999,0.2828539999999999
244978,Niche Squad,2023-01-16 04:09:06.943101+00:00,0.09346,-0.014486,0.044819,-0.2640759999999999,0.008735,2.83322,0.280623,0.158204,3.446115,0.3413289999999999,0.1924279999999999,0.095432,0.069862,0.02097666,-2.548938,0.018103,2.878549,0.3206879999999999,0.2498539999999999,3.272139,0.3635439999999999,0.283179
243946,uwaBioinfo,2023-01-10 03:20:37.728301+00:00,0.124665,0.07583,0.070565,-0.386998,0.015541,2.917339,0.288955,0.1629019999999999,3.609783,0.35754,0.201567,0.068006,0.004916,0.01026827,-2.406764,0.00981,2.886208,0.3074779999999999,0.23948,3.276596,0.350283,0.272959
242522,CropsAreCool,2022-12-29 17:41:21.705871+00:00,0.153738,0.134079,0.095653,-0.342725,0.023635,2.785388,0.275886,0.155534,3.551704,0.3517879999999999,0.198324,0.131078,0.046488,0.06573235,-3.022437,0.032566,2.852806,0.354686,0.2631069999999999,3.285907,0.400237,0.299404
244985,Niche Squad,2023-01-16 04:51:58.535522+00:00,0.132082,0.112957,0.078683,-0.357538,0.017446,2.886328,0.285884,0.16117,3.571241,0.353723,0.199415,0.116815,0.078007,0.02422897,-2.786807,0.024089,2.910607,0.3218449999999999,0.2518719999999999,3.301036,0.3643089999999999,0.285009
244133,CropEnthusiast,2023-01-10 23:54:28.415614+00:00,0.575277,0.575544,0.306085,-0.3626789999999999,0.3309429999999999,2.853592,0.2826409999999999,0.159342,3.577997,0.3543919999999999,0.199792,0.2792709999999999,0.16458,0.1054593999999999,-2.870007,0.090767,2.914133,0.355186,0.2635219999999999,3.366374,0.4016339999999999,0.3002819999999999
244684,EnBiSys,2023-01-14 01:39:22.044692+00:00,0.175066,0.22538,0.131332,-0.56123,0.030648,2.943918,0.291588,0.164386,3.829805,0.3793329999999999,0.2138529999999999,-0.1064269999999999,-0.115347,-0.03618353,-3.042723,0.013611,2.938509,0.3081059999999999,0.249148,3.37304,0.355958,0.286088
243215,CropEnthusiast,2023-01-04 18:18:17.596821+00:00,-0.005789,-0.119876,-0.001818,-0.355885,3.4e-05,2.995199,0.296667,0.167249,3.569067,0.353507,0.199293,0.001029,-0.051463,-0.008263584,-2.482913,0.005029,2.964277,0.3116419999999999,0.2467969999999999,3.379364,0.3573439999999999,0.28243
243208,phenomaize,2023-01-04 16:42:05.137526+00:00,0.4897759999999999,0.512268,0.2246269999999999,-0.3626429999999999,0.23988,3.023554,0.299476,0.168833,3.57795,0.354387,0.1997889999999999,-0.081195,-0.092877,-0.02720847,-2.632704,0.015772,2.985973,0.298885,0.2457419999999999,3.395491,0.343986,0.2807939999999999
243449,cropmodel,2023-01-06 01:03:00.329890+00:00,-0.166325,-0.143023,-0.073707,-0.374414,0.027664,2.923378,0.289553,0.163239,3.59337,0.355914,0.200651,0.056702,0.02884,0.008575322,-3.185081,0.009228,3.006381,0.341388,0.27034,3.397263,0.3831809999999999,0.3027759999999999
244793,EnBiSys,2023-01-14 18:25:23.315849+00:00,-0.023656,-0.040273,-0.011755,-0.8693159999999999,0.00056,3.360385,0.332838,0.187641,4.19068,0.4150769999999999,0.2340039999999999,0.183423,0.081025,0.03115192,-4.665457,0.046547,3.414436,0.420713,0.31374,3.839375,0.4639769999999999,0.3480159999999999
244902,gartybois,2023-01-15 16:47:07.912229+00:00,-0.003818,-0.015435,-0.003681,-1.161944,1.5e-05,3.512407,0.347895,0.19613,4.50677,0.446384,0.2516539999999999,0.043252,0.024199,0.01974224,-4.668615,0.00468,3.487145,0.37118,0.2965539999999999,3.923297,0.417793,0.332828
244891,gartybois,2023-01-15 15:16:29.441915+00:00,-0.025972,-0.021199,-0.033457,-2.283035,0.000675,4.313586,0.42725,0.240867,5.55368,0.5500779999999998,0.310113,0.040375,0.028519,0.01861706,-8.587159,0.004158,4.167545,0.43678,0.3574229999999999,4.586812,0.481792,0.39229
242520,CropsAreCool,2022-12-29 16:53:58.467076+00:00,0.040711,0.08215,0.023711,-2.98033,0.001657,5.406576,0.5355079999999999,0.301898,6.115087,0.605684,0.341461,-0.103092,-0.048988,-0.0776431,-9.464618,0.02264,5.361337,0.525287,0.4409359999999999,5.74935,0.569034,0.474159
242521,CropsAreCool,2022-12-29 17:12:47.896297+00:00,-0.1749729999999999,-0.2121109999999999,-0.087535,-3.251751,0.030616,5.498223,0.544586,0.307016,6.320145,0.6259949999999999,0.3529109999999999,-0.1253249999999999,-0.045046,-0.08536459,-9.353326,0.026742,5.401627,0.5180569999999999,0.4310709999999999,5.773193,0.558784,0.4625279999999999
244837,TinyAfrica,2023-01-15 06:57:07.629086+00:00,0.1154879999999999,0.2225469999999999,0.4265419999999999,-18.9677,0.013338,8.310768,0.823161,0.4640659999999999,13.696423,1.356597,0.764796,0.053141,0.09586,0.1179066,-57.531827,0.013782,8.477648,0.955532,0.739117,10.465527,1.173,0.922091
